name mass_lei log_L_lei radius_lei mass_true log_L_true radius_true age_true he_class log_he log_he_err log_Teff log_Teff_err log_g log_g_err mass_low mass mass_up log_L_low 
spec-57360-EG000325N203955B01_sp16-105.fits 0.4169999957084656 1.2840696117100832 0.17599999904632568 nan nan nan nan sdB -2.679 0.09700000286102295 4.459543258280413 0.004200462966646211 5.572000026702881 0.03200000151991844 0.44594177230267773 0.46118979197993165 0.4764420766925502
spec-56214-EG000024N121601B01_sp05-009.fits 0.3970000147819519 1.2413472172381992 0.19099999964237213 nan nan nan nan sdB -2.697 0.057999998331069946 4.431846045698725 0.0033610575420221747 5.4770002365112305 0.01600000075995922 0.41997118580219023 0.5084749828733586 0.5263347609932683
spec-57360-EG000325N203955B01_sp05-170.fits 0.7689999938011169 1.6854192559887804 0.2329999953508377 nan nan nan nan sdB -3.586 0.4740000069141388 4.499136994537382 0.006148679606749625 5.581999778747559 0.06400000303983688 0.4520022787970072 0.4653936109122662 0.5146108763527298
spec-57733-EG000006N255311V01_sp12-073.fits 0.4659999907016754 1.2871744603745017 0.18799999356269836 nan nan nan nan sdB -2.762 0.04399999976158142 4.447158031342219 0.0013937078593588268 5.560999870300293 0.03200000151991844 0.4531192029696186 0.46810164101863505 0.5720553275434609
spec-58109-EG001532N132509V01_sp14-193.fits 0.3330000042915344 1.3799759351326217 0.18799999356269836 nan nan nan nan sdB -1.898 0.03799999877810478 4.4707044297227885 0.0017594668842013563 5.4120001792907715 0.013000000268220901 0.4681407894788723 0.48207525026059006 0.500007996110665
spec-58043-GACII000N48B1_sp09-050.fits 0.39500001072883606 1.1549714415444712 0.17800000309944153 nan nan nan nan sdB -2.612 0.10599999874830246 4.425534220498263 0.011264289733540014 5.53000020980835 0.07900000363588333 0.41065632987727807 0.49303278405330586 0.5213755303415112
spec-56214-EG000024N121601B01_sp13-068.fits 0.7020000219345093 1.2752652731070075 0.13899999856948853 nan nan nan nan sdB -2.256 0.12600000202655792 4.5082603055123345 0.004424090704829096 6.002999782562256 0.07999999821186066 0.4492828516271986 0.4609502458591481 0.4737962003858803
spec-57300-EG001751N201337B01_sp10-161.fits 0.3930000066757202 1.282961803534335 0.19699999690055847 nan nan nan nan sdB -2.841 0.07999999821186066 4.436321700139733 0.002695028247779504 5.445000171661377 0.02800000086426735 0.43123382258200427 0.5216231289416915 0.5528319130022481
spec-58043-GACII000N48B1_sp07-055.fits 0.3370000123977661 2.191803002447343 0.20399999618530273 nan nan nan nan He-sdOB 0.91 0.22599999606609344 4.65427282709771 0.004024823210479333 5.340000152587891 0.03999999910593033 0.5396426212329759 0.7849111901569856 0.8459639309554249
spec-57727-EG001201N232818B01_sp08-198.fits 0.36500000953674316 1.8269295859012196 0.20999999344348907 nan nan nan nan sdB -3.121 0.33899998664855957 4.558228421803325 0.009621028769781092 5.35099983215332 0.07199999690055847 0.6663598571538077 0.7107510634846471 0.7984106942379198
spec-55876-B7603_sp15-216.fits 0.3630000054836273 1.0382226383687185 0.1889999955892563 nan nan nan nan sdB -4.022 0.4869999885559082 4.383456296524753 0.0014345000058011016 5.440000057220459 0.03500000014901161 0.443577459468181 0.46667303261335846 0.4835187706215233
spec-58100-GACII006N52B1_sp03-055.fits 0.36399999260902405 1.3550873800749041 0.18700000643730164 nan nan nan nan sdB -2.561 0.1509999930858612 4.464936429121733 0.005179924029271244 5.456999778747559 0.05700000002980232 0.4537382496825095 0.4734091318149805 0.5083861194683686
spec-58100-GACII006N52B1_sp05-186.fits 0.3109999895095825 1.4572761860613257 0.16599999368190765 nan nan nan nan sdB -3.04 0.5770000219345093 4.515476441382376 0.006053899896335259 5.48199987411499 0.06599999964237213 0.520501244161072 0.55964005505918 0.6675062180489304
spec-58043-GACII000N48B1_sp13-047.fits 0.9340000152587891 1.9070833661150264 0.4909999966621399 nan nan nan nan sdB -1.566 0.05900000035762787 4.393399695293102 0.002450680725679215 5.019999980926514 0.03400000184774399 0.5361582957361601 0.5987386372174677 0.6597304782990011
spec-56978-EG001639N015102M01_sp08-166.fits 0.5929999947547913 1.552108260147983 0.23600000143051147 nan nan nan nan sdB -3.323 0.06499999761581421 4.463743721247059 0.0022336470387636963 5.474999904632568 0.04699999839067459 0.4515291685971272 0.4660621887100411 0.4844684264346132
spec-57695-M31007N41M1_sp10-178.fits 0.22699999809265137 1.3807176232753176 0.23100000619888306 nan nan nan nan sdB -2.709 0.26100000739097595 4.4252080511386565 0.01031780035999842 5.066999912261963 0.05900000035762787 0.5575155281745927 0.6290428573842133 0.6930394101935138
spec-56266-M31007N41B1_sp10-033.fits 0.5220000147819519 1.4690263077508614 0.25600001215934753 nan nan nan nan sdB -2.407 0.12200000137090683 4.424554976606713 0.008414314267692508 5.335999965667725 0.04100000113248825 0.4751957703343601 0.5264134907355997 0.5681158658481371
spec-58100-GACII006N52B1_sp05-166.fits 0.41999998688697815 1.289856402709257 0.20800000429153442 nan nan nan nan sdB -2.434 0.05900000035762787 4.425044874551388 0.0027656981246013774 5.423999786376953 0.029999999329447746 0.43182394685195324 0.46324415248178685 0.525381740191438
spec-56266-M31007N41B1_sp03-101.fits 0.7870000004768372 1.671283948625015 0.24699999392032623 nan nan nan nan sdB -2.407 0.09399999678134918 4.481729196960016 0.0031398357603864115 5.546999931335449 0.054999999701976776 0.45484498273069723 0.4725550278392707 0.5843357033371426
spec-58076-GACII005N56M1_sp08-160.fits 0.4309999942779541 1.443513319323485 0.14399999380111694 nan nan nan nan sdOB -1.337 0.10199999809265137 4.544316141747427 0.006889802000478902 5.758999824523926 0.12600000202655792 0.45931432254358784 0.5017254474451107 0.6754692032880147
spec-56919-EG001605N080655B01_sp13-198.fits 0.31299999356269836 1.3928903207033465 0.18700000643730164 nan nan nan nan sdB -2.786 0.22499999403953552 4.472756449317212 0.002624143826148833 5.390999794006348 0.05299999937415123 0.5274405002040659 0.5746657715239747 0.6023692761594758
spec-57015-M31007N33B1_sp01-234.fits 0.6079999804496765 1.465709936418241 0.26100000739097595 nan nan nan nan sdB -2.272 0.052000001072883606 4.417969642214737 0.0056038775179984845 5.38700008392334 0.032999999821186066 0.44459199236567987 0.5118867210461995 0.5434426392932693
spec-58402-HD002045N325440B01_sp07-014.fits 0.421999990940094 1.4188314036613088 0.18799999356269836 nan nan nan nan sdB -2.984 0.004999999888241291 4.47928731647617 0.0015816072109978165 5.519000053405762 0.08399999886751175 0.4583246600749307 0.5645865227690352 0.592534262485426
spec-57336-M31004N46M1_sp07-056.fits 0.2639999985694885 1.260762844936168 0.1120000034570694 nan nan nan nan sdOB -1.631 0.0860000029206276 4.55351894014897 0.00398826175668833 5.755000114440918 0.0689999982714653 0.453444123010755 0.46707082998191823 0.7009330589236598
spec-56232-M31007N36B1_sp01-223.fits 0.2680000066757202 1.1630122097748297 0.11699999868869781 nan nan nan nan He-sdOB -0.755 0.039000000804662704 4.518645524330312 0.00613992499091086 5.723999977111816 0.041999999433755875 0.44198847391065993 0.4629330657302282 0.5722718028002821
spec-56621-EG002616N034932B01_sp09-073.fits 0.46799999475479126 1.4939596745541812 0.16200000047683716 nan nan nan nan sdB -3.291 0.1 4.5298151966446305 0.0057320825320375055 5.684000015258789 0.0729999989271164 0.45188692374217254 0.46478074465719943 0.4779038792079546
spec-58100-GACII006N52B1_sp09-066.fits 0.6539999842643738 1.7324902589861038 0.19099999964237213 nan nan nan nan sdB -2.817 0.22599999606609344 4.557266528869904 0.005858431468140276 5.664000034332275 0.5759999752044678 0.5896531047147623 0.6947761857089165 0.773105745594239
spec-56551-VB010N27V1_sp10-209.fits 0.5130000114440918 1.2485617413595744 0.19099999964237213 nan nan nan nan sdB -2.439 0.08799999952316284 4.433769833924866 0.008239325216086245 5.578000068664551 0.057999998331069946 0.4206764753524583 0.45859324793205136 0.514513436146729
spec-55907-M31_007N34_B1_sp10-118.fits 0.3659999966621399 1.8519612143746378 0.17000000178813934 nan nan nan nan He-sdOB -0.271 0.06599999964237213 4.608739919068788 0.0029833889385538397 5.552000045776367 0.07000000029802322 0.6476594249659124 0.7084022312709259 0.7768576228054188
spec-57688-HD002813N442340B01_sp06-190.fits 0.2849999964237213 1.2274238959336634 0.10400000214576721 nan nan nan nan sdOB -1.457 0.15299999713897705 4.558468562523795 0.00761522164420092 5.8470001220703125 0.0989999994635582 0.4492072076482622 0.4613258313247761 0.47306972475295866
spec-57017-EG004141N200813B01_sp08-094.fits 0.5699999928474426 1.288651577789465 0.1420000046491623 nan nan nan nan sdB -2.275 0.06400000303983688 4.5082603055123345 0.0033557150568031646 5.890999794006348 0.05700000002980232 0.4512118062851796 0.46261893792902087 0.47476538063143575
spec-56628-VB011N30V2_sp04-225.fits 0.43799999356269836 1.241172786770047 0.14499999582767487 nan nan nan nan sdB -2.237 0.052000001072883606 4.491221576239283 0.003906305003650194 5.75 0.03700000047683716 0.4509352280431812 0.4667282784500314 0.570268333149512
spec-56581-VB013N21V1_sp03-013.fits 0.29499998688697815 1.3066180044398448 0.19200000166893005 nan nan nan nan sdB -2.443 0.19699999690055847 4.44544851426605 0.008938952880905281 5.34499979019165 0.06599999964237213 0.4800000137981833 0.5588215515805571 0.6124318348216722
spec-55907-M31_007N34_B1_sp04-029.fits 0.48500001430511475 1.4804525132809891 0.14900000393390656 nan nan nan nan sdOB -1.541 0.05999999865889549 4.545925329355843 0.0054026586480031055 5.7820000648498535 0.054999999701976776 0.44761512798405245 0.458937875297592 0.4711287780457541
spec-56551-VB010N27V1_sp06-158.fits 0.2409999966621399 0.9779521212014619 0.10100000351667404 nan nan nan nan sdB -1.948 0.13300000131130219 4.502153892871361 0.004486412695141782 5.817999839782715 0.14399999380111694 0.4508639384633064 0.46639004438981346 0.5237608607449371
spec-56255-VB016N38V1_sp10-071.fits 0.9350000023841858 1.3815121747320243 0.14399999380111694 nan nan nan nan sdOB -1.87 0.10400000214576721 4.527372082827612 0.006780991357450687 6.083000183105469 0.09200000017881393 0.44919423824674315 0.46225849417961373 0.47555613374749084
spec-55892-F9202_sp06-211.fits 0.2759999930858612 1.3880834313836485 0.14900000393390656 nan nan nan nan sdOB -1.902 0.09700000286102295 4.522313795156667 0.007757773680710844 5.525000095367432 0.08399999886751175 0.527160247181569 0.5939070478321522 0.6790360336739821
spec-56287-VB016N33V1_sp02-063.fits 0.5099999904632568 1.3501122800983638 0.21400000154972076 nan nan nan nan sdB -2.89 0.0949999988079071 4.433769833924866 0.003980728895522249 5.482999801635742 0.01899999938905239 0.41936579935708806 0.43902493128303655 0.5241489864635162
spec-56287-VB016N33V1_sp04-147.fits 0.3440000116825104 1.7978904830583489 0.18700000643730164 nan nan nan nan sdOB -1.693 0.14000000059604645 4.57391544042155 0.011770838030946246 5.433000087738037 0.07599999755620956 0.6665849739781808 0.723446680458351 0.8072963439327617
spec-56199-EG010159N023133V_1_sp12-148.fits 0.49300000071525574 1.3023525779195626 0.1940000057220459 nan nan nan nan sdB -2.721 0.052000001072883606 4.443419461782817 0.002806939995345821 5.553999900817871 0.017999999225139618 0.45030480314099686 0.46479405466001666 0.47764471145148707
spec-56255-VB016N38V1_sp01-006.fits 0.527999997138977 1.3708460382359764 0.15600000321865082 nan nan nan nan sdOB -1.635 0.023000000044703484 4.508798965403905 0.0009410501664773421 5.7729997634887695 0.020999999716877937 0.4480591254886387 0.4604393632255981 0.4728125759008183
spec-56620-M31016N43B1_sp01-066.fits 0.42500001192092896 1.4217848452152524 0.25 nan nan nan nan sdB -2.179 0.12399999797344208 4.416474079100221 0.01488968505876653 5.257999897003174 0.07400000095367432 0.47343634017634106 0.5368832203014838 0.6051932388456726
spec-58424-GACII018N51M1_sp15-207.fits 0.3440000116825104 1.2113875529368587 0.10700000077486038 nan nan nan nan sdOB -1.468 0.054999999701976776 4.548143637434846 0.0030623063130607695 5.896999835968018 0.07800000160932541 0.45056228311499213 0.4641560904563995 0.477544770823587
spec-55924-M31_016N38_B1_sp08-132.fits 0.4749999940395355 1.4372430611770062 0.2070000022649765 nan nan nan nan sdB -3.44 0.4320000112056732 4.463445031770428 0.002383783587008677 5.486000061035156 0.03200000151991844 0.44867210103730154 0.460716554603446 0.47364488664763377
spec-55920-F5592001_sp15-234.fits 0.7059999704360962 1.5616737023990064 0.23899999260902405 nan nan nan nan sdB -3.148 0.15299999713897705 4.463295609962003 0.0008957606789968295 5.531000137329102 0.009999999776482582 0.45118918370610017 0.4648382791283264 0.4768972512918882
spec-56256-VB018N47V1_sp12-038.fits 0.7269999980926514 2.087330567865698 0.1979999989271164 nan nan nan nan He-sdOB 0.074 0.08799999952316284 4.635182048656268 0.005199996053300791 5.697999954223633 0.11400000005960464 0.47806875448591674 0.626148591478991 0.7343565220252193
spec-57399-M31021N40B1_sp10-223.fits 0.35199999809265137 1.4392379283321444 0.20900000631809235 nan nan nan nan sdB -2.842 0.09300000220537186 4.460897842756548 0.0031443626822629236 5.3520002365112305 0.020999999716877937 0.5018842394011818 0.5185990209901998 0.6208045046893169
spec-57360-EG012256N315028B01_sp01-132.fits 0.2919999957084656 1.3861242584003117 0.19200000166893005 nan nan nan nan sdB -1.974 0.09000000357627869 4.466274321789292 0.005017389269646574 5.336999893188477 0.04600000008940697 0.5141529008840523 0.5687906446664622 0.6389447106379134
spec-57299-EG013129N152044B01_sp15-074.fits 0.6460000276565552 1.4091381611538638 0.1809999942779541 nan nan nan nan sdB -2.416 0.029999999329447746 4.484157424365381 0.001847761996861498 5.724999904632568 0.012000000104308128 0.45042702458069583 0.46449507112159844 0.5657845079380832
spec-56979-EG014118N254444B01_sp14-156.fits 0.460999995470047 1.5720812571563283 0.24199999868869781 nan nan nan nan sdB -2.442 0.5360000133514404 4.461648568063455 0.01066897825338686 5.328999996185303 0.07999999821186066 0.5071173460940982 0.579611298894809 0.6610285476817526
spec-57709-EG013740N120442V01_sp04-144.fits 0.46399998664855957 1.2310616106149541 0.15800000727176666 nan nan nan nan sdB -2.258 0.05299999937415123 4.471144965160633 0.007421530433210364 5.710999965667725 0.019999999552965164 0.44561000750139634 0.4639785718686217 0.5705512401343716
spec-56561-M31023N33B1_sp06-176.fits 0.4860000014305115 2.012752887491216 0.18199999630451202 nan nan nan nan He-sdB 2.813 0.1459999978542328 4.635684762547222 0.008852295231184837 5.605999946594238 0.15399999916553497 0.5686518146246831 0.5887237213340206 0.7161699628477158
