name mass_lei log_L_lei radius_lei mass_true log_L_true radius_true age_true he_class log_he log_he_err log_Teff log_Teff_err log_g log_g_err mass_low mass mass_up log_L_low log_L log_L_up radius_low radius radius_up age_low age age_up mass_max_density log_L_max_density radius_max_density age_max_density
spec-57675-HD014236N482459V01_sp13-129.fits 0.5709999799728394 1.5690460164459004 0.1770000010728836 nan nan nan nan sdB -2.001 0.06499999761581421 4.529558673021163 0.0012811055953573598 5.702000141143799 0.039000000804662704 0.24258532718375836 0.48431756916353264 0.6340751839981694 1.6796495376165648 1.766753974670712 1.8813214653364336 0.18828792301015762 0.2561175314044422 0.34055254944795565 8.271101060583723 8.397686860134922 8.501714529188181 0.23609793397173295 1.7564471457148025 0.2519456921977844 8.411890464106797
spec-57326-EG015109N203051B01_sp09-232.fits 0.7540000081062317 1.5823702165498001 0.17399999499320984 nan nan nan nan sdOB -1.539 0.07400000095367432 4.5394524915494605 0.00918256826529077 5.830999851226807 0.13500000536441803 0.47092769940217616 0.5711995969343696 0.6681452182178427 1.6654401148926152 1.823600111202792 1.9191663231233607 0.15861456504615956 0.22607844269743071 0.2561168106351328 7.981333457535882 8.140702999175275 8.315217067467687 0.5605980949622402 1.8830971671152272 0.2395284876783768 7.9773341323631985
spec-56641-VB032N44V1_sp10-229.fits 0.6389999985694885 2.053320504794366 0.18199999630451202 nan nan nan nan He-sdOB 1.511 0.6610000133514404 4.643156465619707 0.011597467633223979 5.716000080108643 0.15700000524520874 0.5069204771821283 0.5790137002081138 0.6433566641438011 1.793278108552915 1.9494784847522078 2.1236646427416925 0.16900153250492 0.204180924537997 0.238722752133302 8.145510438773782 8.226422970136625 8.327570406787604 0.587461789208789 1.9457991030977668 0.21397196095997606 8.209707806990446
spec-55910-B91003_sp02-097.fits 0.5509999990463257 1.3658248068593644 0.19200000166893005 nan nan nan nan sdB -2.47 0.1120000034570694 4.4611982886224935 0.008770920877466247 5.616000175476074 0.06700000166893005 0.4039756566352716 0.47823701641140354 0.5473017156561746 1.257070544391876 1.3783334941416694 1.684600581922458 0.16662279917945666 0.1943895139964916 0.24304318200595657 8.299194638919255 8.48697262629143 8.55561639133297 0.5199818232854279 1.3009552300509766 0.18689594852638358 8.521086714346243
spec-57030-M31028N29B2_sp13-054.fits 0.24500000476837158 1.017992737766433 0.12200000137090683 nan nan nan nan sdB -4.54 0.9380000233650208 4.471144965160633 0.0008797325396484107 5.651000022888184 0.017999999225139618 0.36786475095863624 0.4706216219292706 0.5753380866085029 1.3458718492603101 1.6398546663717535 1.8547151638618848 0.1630746464402684 0.18638398614126012 0.32645570758265763 8.317276081204572 8.432891124604174 8.562908876198517 0.4756583290295284 1.3409218534503577 0.17514425880501794 8.4235297435428
spec-57051-HD020220N465033V01_sp08-165.fits 0.6690000295639038 1.6899833122532595 0.32199999690055847 nan nan nan nan sdB -1.602 0.03400000184774399 4.429752280002408 0.0016114841565792889 5.248000144958496 0.03200000151991844 0.4339641275900878 0.514640088168016 0.5845664112326472 1.5647356986188925 1.6504503471539347 1.6956493327401077 0.2661172739279723 0.2960291372962657 0.32077588830725934 8.13439265330211 8.299397431749586 8.427305555065814 0.5460903024287563 1.6384504807321085 0.3072311092414147 8.41843329038809
spec-57760-HD021554N364614B01_sp14-015.fits 0.42500001192092896 1.367635419790511 0.21199999749660492 nan nan nan nan sdB -2.847 0.12099999934434891 4.441380884916511 0.0034443145932363476 5.413000106811523 0.03200000151991844 0.2935954100271921 0.5095701581195538 0.6103799085905771 1.454015540227127 1.5918163227580504 1.76020310853101 0.18413570159081638 0.23793331221411557 0.2986867477142122 8.31673391448483 8.44013908556942 8.600510358659461 0.23749542743190855 1.5459789652797493 0.23583921124805163 8.343750105480778
spec-57328-HD020325N544136B01_sp04-124.fits 0.6439999938011169 2.202343891495285 0.3580000102519989 nan nan nan nan sdOB -1.563 0.03999999910593033 4.537441283407948 0.019222978714620902 5.127999782562256 0.07100000232458115 0.6140163394611211 0.7101573093455394 0.780784355200253 2.0250423671438655 2.2026292741693596 2.3365686611518997 0.3053896324590198 0.35681238767706736 0.39707194265132056 7.958470174257661 8.057816567016904 8.25105346807703 0.7324519928840683 2.266642602906751 0.37359738068639786 8.0212456351203
spec-56257-VB031N41V1_sp12-135.fits 0.5450000166893005 1.3994833515044525 0.2370000034570694 nan nan nan nan sdB -2.626 0.18700000643730164 4.424391554410278 0.0058447990012329525 5.425000190734863 0.04899999871850014 0.4053120805581394 0.4713594664788216 0.527691320928086 1.336930335164136 1.413002471216357 1.514154774184775 0.20908206204338212 0.23531122018986822 0.26073456847435955 8.253977632808464 8.339019273230459 8.424832755689785 0.47910640362368906 1.402910530826643 0.23458721132099053 8.352915361673869
spec-57025-EG020648N012631V01_sp09-126.fits 0.3790000081062317 1.9208639182299914 0.164000004529953 nan nan nan nan He-sdOB 0.385 0.0989999994635582 4.63286204010023 0.005127740684455364 5.5929999351501465 0.10899999737739563 0.5559763079152982 0.6438976989410707 0.7240588484987612 1.882625081097358 2.0382790610238333 2.1616247216720383 0.18880361789462444 0.21110937785499256 0.23277876668798644 7.964890812767975 8.093823641193751 8.195497329264288 0.6703573033686877 2.087649441606155 0.21315190382395577 8.131096783215538
spec-57025-EG020648N012631B01_sp13-234.fits 0.30300000309944153 1.2430132311496778 0.13899999856948853 nan nan nan nan sdB -2.712 0.12099999934434891 4.5003737143533735 0.005047613229907057 5.630000114440918 0.024000000208616257 0.24943672307489373 0.5254042728158419 0.6503911763076942 1.4438867796392352 1.6641560955533832 1.7850045842630073 0.169390545471478 0.21517791670407638 0.2832863629178207 8.1651874254807 8.413014331680394 8.54549679848559 0.23764187530359715 1.7475626978216563 0.20815464218632806 8.468913964417945
spec-57327-EG022114N232535B01_sp10-233.fits 0.3019999861717224 0.9360107957152096 0.13899999856948853 nan nan nan nan sdB -3.159 0.2280000001192093 4.424881636631067 0.003900874865887449 5.629000186920166 0.04100000113248825 0.36867089160217187 0.45535010379719576 0.5325953991047374 1.1346808692530213 1.3344240427864555 1.6450882575659138 0.1517152753645507 0.19605799132540158 0.2545133857386266 8.295862362512151 8.403566730073964 8.47182168819189 0.46161058960599777 1.3158193630274257 0.19091874076327525 8.417889158518097
spec-58107-GACII033N47M1_sp11-098.fits 0.5220000147819519 1.496085134397702 0.13199999928474426 nan nan nan nan sdOB -1.469 0.09399999678134918 4.573103783163991 0.005420822111002085 5.90500020980835 0.041999999433755875 0.2489195482659718 0.45232767662581264 0.6094167626443454 1.5083723728928937 1.7152490880047448 1.88166557464187 0.13986142674140917 0.2060388298871127 0.26082422259982313 8.12394377028606 8.327979543065581 8.460280822059717 0.23897264790379413 1.7194032259653254 0.21648013455165194 8.330379680998282
spec-57400-HD021125N313135B01_sp07-157.fits 0.35899999737739563 0.8612953935266959 0.15199999511241913 nan nan nan nan sdB -3.653 0.23100000619888306 4.385069776331934 0.0016075076289029703 5.632999897003174 0.014000000432133675 0.24449087947994697 0.4784589657853149 0.6366685724785244 1.5364532581823418 1.7351249980542156 1.8525594449583207 0.11370915316984101 0.17297363462110393 0.22883719055900326 8.33220030371881 8.454834614853834 8.56775121391497 0.23490662703131548 1.7498923198518939 0.16456024856435536 8.45705530994208
spec-58100-HD020840N420946B01_sp12-124.fits 0.3959999978542328 1.497040282255931 0.14499999582767487 nan nan nan nan sdOB -1.502 0.03700000047683716 4.555578072772955 0.016014310588352218 5.706999778747559 0.028999999165534973 0.440268188307987 0.5266690953439197 0.6285265427524431 1.2705266618557196 1.4425107672360635 1.7832824990195983 0.16161176471257732 0.20582506679283175 0.24023326079419094 8.135525920391853 8.408645053734173 8.484069124749992 0.5344072930091173 1.4406783512760755 0.20917714693552747 8.458670926096545
spec-56597-VB031N27V2_sp13-178.fits 0.6489999890327454 1.3677471689502072 0.1469999998807907 nan nan nan nan sdOB -1.613 0.03099999949336052 4.520090328112842 0.0014400131658684815 5.921999931335449 0.03799999877810478 0.24586165183358685 0.5147489465532105 0.6523415008752396 1.5323609280314068 1.7025763896180286 1.8150942177158589 0.15529170731878247 0.23426485850110043 0.3100785611933186 8.19474333953277 8.414967841331551 8.547670153185047 0.23188726357546896 1.737097344581763 0.2378887111904795 8.438928837489367
spec-57327-EG022114N232535B01_sp15-205.fits 0.24799999594688416 1.7583364873309786 0.1599999964237213 nan nan nan nan He-sdB 2.032 0.03799999877810478 4.600537294364469 0.007346449992521119 5.418000221252441 0.3709999918937683 0.244967161316727 0.5160712600408741 0.6675741316461259 1.5966187087401027 1.7387281607117893 1.8369657704892306 0.1447866102052701 0.24159601663907873 0.3719833406174977 8.25584886290005 8.396938797322525 8.48055853552634 0.23759548572713773 1.7474259457170884 0.23101148308040853 8.423743117287346
spec-58398-GACII038N55M1_sp02-180.fits 0.5210000276565552 1.3250433474037042 0.20399999618530273 nan nan nan nan sdB -2.783 0.5360000133514404 4.440594261839831 0.005165574648800058 5.541999816894531 0.0860000029206276 0.43605009136615663 0.4907773686302499 0.5435739201735057 1.3163358558335598 1.3995446063535502 1.4925723232546344 0.18942616042515542 0.2118215117477142 0.2318256920243966 8.278864692296706 8.383532943411499 8.56485486407162 0.48340896899172303 1.3827323624126922 0.2138810509208483 8.283528602457146
spec-57327-EG022114N232535B01_sp08-221.fits 0.34700000286102295 1.3475056494759026 0.11500000208616257 nan nan nan nan sdOB -1.012 0.054999999701976776 4.568319085095112 0.00432021194770151 5.86299991607666 0.057999998331069946 0.4742341707478957 0.5742140269056976 0.6706587300449146 1.519193657231649 1.7046622361445298 1.8390885384235764 0.1806064060536738 0.2188367812572801 0.29204196438807173 7.967692516842824 8.287656287278038 8.432382594880854 0.5884310315461339 1.7096912710219438 0.2100301750768353 7.9509762438403015
spec-58137-HD022353N335128B01_sp06-097.fits 0.4790000021457672 0.9577509108772793 0.17800000309944153 nan nan nan nan sdB -2.804 0.012000000104308128 4.375114684692225 0.004915563275605662 5.618000030517578 0.026000000536441803 0.24971041326328 0.5646648899186474 0.7563909674891711 1.4064477411473777 1.6783502922273779 1.7655668269218052 0.07974232394333383 0.22329149057849987 0.3292295433130209 8.266810969334193 8.420522476852236 8.517440481150674 0.23334221340694838 1.7071766373931867 -0.01171694035954518 8.441059730511062
spec-56616-VB035N42V2_sp12-223.fits 0.4090000092983246 1.401590072406656 0.1420000046491623 nan nan nan nan sdOB -1.71 0.039000000804662704 4.53655844257153 0.007137189737714679 5.744999885559082 0.0560000017285347 0.4492792066836604 0.5612250830853845 0.6439800948039153 1.5649629964040748 1.7140932569278746 1.8450575149687292 0.16874144605192343 0.2322029618294103 0.2594818414164074 7.974296638577404 8.11845580702338 8.34920029934809 0.5740319969316758 1.8156324477057848 0.23661224149927373 7.974046337166496
spec-56609-VB035N38V1_sp06-221.fits 0.12099999934434891 1.0232524596337116 0.0860000029206276 nan nan nan nan He-sdOB 0.283 0.7620000243186951 4.5513279880038455 0.011202780858415473 5.656000137329102 0.11999999731779099 0.4862939502174767 0.5658766831087233 0.6343293284757823 1.5417753344097542 1.6796220617215312 1.813822104558126 0.17616225539546768 0.20539188872835645 0.24147913343227032 8.162321056608334 8.341823081747535 8.495072686368337 0.5743238647359228 1.6892410450223174 0.19119203331469248 8.407870548518016
spec-57300-EG024123N083137B01_sp10-005.fits 0.2709999978542328 1.2916352070879007 0.16599999368190765 nan nan nan nan sdB -2.391 0.07000000029802322 4.474653253362063 0.0015985426449708227 5.431000232696533 0.029999999329447746 0.24142122970315497 0.4297706482581958 0.6578962339747826 1.616737494032862 1.7411128838049994 1.8131177366574711 0.1757113699422127 0.22656297813888487 0.2962105311509913 8.26273838741509 8.394015241492848 8.485370397018936 0.2368186057654661 1.744549387331661 0.21728971162052801 8.403470114749831
spec-57031-EG024121N042539B01_sp09-213.fits 0.574999988079071 1.2974103088973914 0.12300000339746475 nan nan nan nan He-sdOB 0.094 0.03099999949336052 4.541454428747589 0.00137099821159091 6.02400016784668 0.026000000536441803 0.2475136797901371 0.4968008735934732 0.6367381024893887 1.3782839439587826 1.6876189515215652 1.826930082077984 0.10321474399817765 0.2020204678707811 0.31919008027094353 8.223752964178061 8.379109858489457 8.501407443226901 0.23625890119974047 1.7369912779174985 0.11321796856457877 8.41064257131369
spec-57039-EG024027N133137V01_sp08-084.fits 0.40299999713897705 1.6774974529135753 0.2240000069141388 nan nan nan nan sdB -1.535 0.023000000044703484 4.506775536606644 0.0017541823646432 5.3429999351501465 0.012000000104308128 0.35048124529832136 0.47468648760358756 0.6129629939798689 1.5224783228073369 1.7315368652012875 1.8445495357636743 0.22875539576747528 0.2912509816040155 0.3415633754318232 8.080055592936471 8.317950909437423 8.545731841395675 0.43255923115100015 1.7860591450689798 0.29429729838325336 8.29406738302119
spec-56255-VB041N35V2_sp12-150.fits 0.8629999756813049 2.005733756688483 0.17800000309944153 nan nan nan nan He-sdOB 0.516 0.028999999165534973 4.638688886690123 0.002090590654733532 5.892000198364258 0.13300000131130219 0.4549380846975025 0.5755618239972715 0.6851018288835413 1.4887793416858148 1.6937449986377484 1.8719183033840074 0.1423632738048538 0.18601236921600006 0.23409095877171468 8.072770275439945 8.235184534731223 8.502404016680893 0.5892542455849124 1.699144391626676 0.18784806028360546 8.19347608526765
spec-58495-HD024803N513305B02_sp01-194.fits 0.3230000138282776 1.310438394815848 0.15700000524520874 nan nan nan nan sdB -3.008 0.7940000295639038 4.491921712586151 0.0022328814322919565 5.559999942779541 0.03500000014901161 0.43555795093462885 0.48900078322749785 0.5431162532157017 1.4436576803332435 1.5455761415772746 1.5963927378157992 0.20242023221909516 0.21544782498821669 0.22999236305819304 8.153986436644574 8.29058226918912 8.434665924679713 0.48679962540415744 1.5698243987600526 0.2136271604068969 8.147849710108735
spec-57367-EG025805N204007M01_sp07-175.fits 0.4259999990463257 1.505367071292136 0.20600000023841858 nan nan nan nan sdB -3.74 0.0 4.480581786829169 0.0021489132507739347 5.434000015258789 0.03400000184774399 0.24367513221599094 0.45807840406272904 0.6161988426975534 1.5503339445139142 1.717948866663725 1.8061156953115074 0.15617444279344572 0.24491217603232354 0.3223889969649318 8.254011462397258 8.423303731992025 8.531580836021558 0.23645883214074848 1.727006488112314 0.24944229526984296 8.431880051745038
spec-57304-EG025335S013827B01_sp06-216.fits 0.45899999141693115 1.373059196491903 0.2240000069141388 nan nan nan nan sdB -2.46 0.04899999871850014 4.4284587735155805 0.0037084959270081257 5.39300012588501 0.023000000044703484 0.23686852908846714 0.4317507472760729 0.6574361902724013 1.5511976350617696 1.6985674241337754 1.7798169795045968 0.1932477742158644 0.2470806800291917 0.31214003524830664 8.2716052926703 8.409251137854937 8.49654513474088 0.23301596592096208 1.7090251972203547 0.23902424246478726 8.42026898866375
spec-56930-GAC045N28M1_sp04-157.fits 0.28299999237060547 1.2459073016276765 0.10199999809265137 nan nan nan nan sdOB -1.595 0.05400000140070915 4.569022586029564 0.002686245779123983 5.868000030517578 0.07100000232458115 0.41940498637171053 0.6079467727991181 0.7599080552742999 1.5114764980818602 1.7269041182292546 1.8996489493596795 0.19552954251377969 0.2556314018753159 0.36432567017587525 8.097762367202838 8.411814654640125 8.544425758226764 0.5951853747230148 1.7363091663700723 0.22346585037157118 8.459206833682371
spec-57401-EG031827N151038B01_sp03-078.fits 0.34299999475479126 1.7966991922678832 0.14800000190734863 nan nan nan nan He-sdOB 1.322 0.04800000041723251 4.624385241420265 0.0018524437266353082 5.630000114440918 0.024000000208616257 0.24697174720018572 0.501216878743937 0.5946215741831075 1.6305636700777495 1.7372038794206315 1.8553625576855397 0.07777548170234165 0.20148102049824226 0.3323158967545259 8.217186230665991 8.384089380747032 8.46529271715409 0.2402918944904432 1.7298400488119872 0.1958357054071609 8.405471637159867
spec-56239-GAC049N32B1_sp04-053.fits 0.6620000004768372 1.383240712265224 0.14000000059604645 nan nan nan nan sdOB -1.617 0.05400000140070915 4.534660575828444 0.0029066813242308066 5.9730000495910645 0.04699999839067459 0.24641901697215585 0.4829413838118741 0.6297242839055589 1.5588629167504116 1.7300911082045536 1.8274666869867036 0.19286577381764186 0.26848755220013576 0.376310551058596 8.273438085552888 8.44580458325053 8.56758137418128 0.23856028297691656 1.7459589366121868 0.26131098958383914 8.457597626013488
spec-58103-GACII049N44M1_sp05-109.fits 0.3580000102519989 0.8211203237768238 0.10599999874830246 nan nan nan nan sdB -3.157 0.14100000262260437 4.45408227073109 0.002587358692667547 5.936999797821045 0.024000000208616257 0.24279151957532594 0.41150742033369037 0.5924094681773954 1.604351317588692 1.7518744927625614 1.8635872750553948 0.1204650020198901 0.21904609523927104 0.3085948470925187 8.283118712535213 8.421686652110411 8.503523535028508 0.2385398005270022 1.755825338105828 0.23551902299715533 8.433053919911712
spec-57415-EG031956N084159B01_sp08-170.fits 0.3569999933242798 1.3633675029434862 0.1420000046491623 nan nan nan nan sdOB -1.735 0.05299999937415123 4.526468512469478 0.006540510026008019 5.688000202178955 0.07100000232458115 0.4285980619172834 0.5258085253850858 0.6035350278208191 1.635474824986289 1.7646722784760898 1.8419721054532439 0.19768981864090598 0.2329891910934357 0.26162077373511755 8.00277605820065 8.273561932646421 8.316311689603632 0.5650691946089775 1.8019539628610421 0.23643374871817302 8.300673385427174
spec-55892-F9204_sp15-230.fits 0.453000009059906 1.2135708784546186 0.13600000739097595 nan nan nan nan sdB -2.061 0.03200000151991844 4.498999363580153 0.0030178512469943132 5.836999893188477 0.052000001072883606 0.24179179247213303 0.4886742594671015 0.6460128292675666 1.5810356329489905 1.7103881114743396 1.8044600695160524 0.1210494682663364 0.21735336336511882 0.30009559812200737 8.358641081479053 8.475929513028383 8.620565488963557 0.2337342748028408 1.719424442835746 0.21778626002362356 8.468530197947107
spec-56975-GAC052N35B2_sp11-138.fits 0.5849999785423279 1.295017011881458 0.2199999988079071 nan nan nan nan sdB -2.837 0.05299999937415123 4.4151403521958725 0.0024973874563569004 5.520999908447266 0.013000000268220901 0.23758654815783842 0.46465744115213853 0.6066634467778038 1.4796160195282084 1.6845279535731914 1.777770841922762 0.17518568997871606 0.24449939329340573 0.34733417351096313 8.325499945550566 8.440411528494408 8.538732541844558 0.2330628089962286 1.7128100187243573 0.22349407755050038 8.449098328156953
spec-57030-GAC053N32B1_sp11-128.fits 0.27399998903274536 1.3351167502805863 0.12999999523162842 nan nan nan nan sdOB -1.67 0.04500000178813934 4.53832233323144 0.005249090730925461 5.644000053405762 0.05299999937415123 0.3703608912303164 0.48658832459329765 0.5982561265102646 1.549391277500678 1.7130429362817803 1.8832289861433353 0.16814301277411284 0.23492119539898054 0.2926686128746543 7.995617534917368 8.2769114498152 8.457182461787607 0.5580714038659381 1.7335526362240703 0.23534683040713356 7.981946064243181
spec-58019-GACII052N48M1_sp07-246.fits 0.38100001215934753 1.4761212269379829 0.14800000190734863 nan nan nan nan sdOB -1.443 0.05400000140070915 4.5464192668351915 0.0025839951905961694 5.672999858856201 0.04100000113248825 0.3336531502803183 0.537428040851706 0.6631308955230463 1.5470660547885715 1.7236855707613752 1.9037561425195344 0.19660321407297587 0.2426279792771432 0.3002576807099307 8.01765068171155 8.31325863991894 8.495804869231202 0.6093853833955678 1.7297311035858058 0.24029203686145917 8.311210380066568
spec-57035-GAC054N40B1_sp11-237.fits 0.4269999861717224 1.1632806702619063 0.1720000058412552 nan nan nan nan sdB -1.513 0.03200000151991844 4.434568904034199 0.002229606197604757 5.59499979019165 0.03400000184774399 0.4026815318641842 0.4773919307133427 0.5621019077829572 1.326505628861499 1.4062094922245267 1.6391830958682625 0.1983062603423425 0.21074611668712906 0.26350540388330485 8.282846642228517 8.314077474115113 8.496361856576822 0.46874906508115943 1.3583433100105862 0.20706851107476942 8.29683286348504
spec-57035-GAC054N40B1_sp15-043.fits 0.3720000088214874 0.589055531052344 0.13199999928474426 nan nan nan nan sdB -4.461 0.0 4.34713478291002 0.006204312401284782 5.763000011444092 0.029999999329447746 0.2447689076682914 0.5283366487821137 0.7215236723767406 1.5543612445483834 1.735031952090791 1.8645550068092254 0.17212478817200058 0.24687145835067076 0.3461538320554004 8.216342644171254 8.39735489259248 8.50544980704302 0.23108279061391324 1.7479276937229704 0.231624718329402 8.431730373665538
spec-57694-GAC056N24M1_sp03-164.fits 0.46000000834465027 0.966939163021113 0.164000004529953 nan nan nan nan sdB -3.528 0.0 4.396896449142524 0.007252800067171242 5.664000034332275 0.07500000298023224 0.24519195029872817 0.46416557244998236 0.5980812132348742 1.6031002526332416 1.7366329392640159 1.8774208133834611 0.1307298138076315 0.25018822213639963 0.33794679292268315 8.34044873699955 8.47426231353228 8.683511138953069 0.23520467890548502 1.7385251099101655 0.25083115971775305 8.464633999662825
spec-56930-GAC055N19B1_sp04-028.fits 0.699999988079071 1.8513011643743005 0.14300000667572021 nan nan nan nan He-sdOB 0.644 0.061000000685453415 4.64679568877847 0.007573402196816539 5.965000152587891 0.08399999886751175 0.45315479748900594 0.515681092430128 0.5768827385399501 1.5670697565748242 1.6666156528155907 1.7571069381194426 0.11802438693640957 0.14122469118734643 0.18266442497109414 8.25338340336911 8.314172675959082 8.378073935929722 0.5166764932127597 1.6674935235417658 0.12616511335570202 8.307607649286178
spec-56930-GAC055N19B1_sp11-209.fits 0.7039999961853027 1.4460242850234906 0.2240000069141388 nan nan nan nan sdB -2.74 0.08900000154972076 4.449169732165201 0.006740508217542021 5.5879998207092285 0.05700000002980232 0.24255673989365037 0.4661053880648376 0.6062744466846297 1.5157239983289492 1.7336452046859483 1.8439236086077686 0.14745949621020615 0.20218697504777122 0.26853434902076223 8.256035379758734 8.411253800804527 8.485432330018266 0.23627919756791926 1.7540926521529872 0.19592419046232534 8.445650829100131
spec-56618-GAC057N34B1_sp11-115.fits 0.15000000596046448 0.9998696921082678 0.13300000131130219 nan nan nan nan sdB -2.576 0.42800000309944153 4.4497868469857735 0.004905602253703519 5.366000175476074 0.07999999821186066 0.4973601093825237 0.5599179201889007 0.6134324991815697 1.4933435602763185 1.5873557827492029 1.6783428881031797 0.23785743440758897 0.26544313431414923 0.2918289823272534 8.144767628426061 8.226897625615027 8.413013822425786 0.5802328629649485 1.5911554549495786 0.26677275757531893 8.192894790692874
spec-58017-EG034816N110835M01_sp07-104.fits 0.36800000071525574 1.0367486291722021 0.20000000298023224 nan nan nan nan sdB -3.516 0.19900000095367432 4.371252629124939 0.003129068925942782 5.4079999923706055 0.013000000268220901 0.24694413446048097 0.5146532321377644 0.6769162999816603 1.388250219450207 1.7221504522650104 1.859778039197065 0.14900848638576417 0.2226247458552311 0.29938613513138523 8.342213830629097 8.455703221623498 8.570914713592845 0.23741853830798304 1.7493523361631325 0.22052288491814676 8.450651584855649
spec-56562-EG034816N110835V01_sp08-059.fits 0.3799999952316284 1.7784913145533834 0.14399999380111694 nan nan nan nan He-sdOB -0.005 0.057999998331069946 4.627365856592733 0.0023494760543995483 5.695000171661377 0.05000000074505806 0.47152174055683915 0.5465136236017257 0.6287440335294587 1.6944154787848744 1.8539640296723396 2.0245034264488626 0.1660370498371751 0.19367301563708983 0.2268493179397213 8.066993970786374 8.17724786601726 8.312283625947762 0.5458192597672809 1.838448985656425 0.1868025595917252 8.161614125870017
spec-56562-EG034816N110835B01_sp06-197.fits 0.3569999933242798 1.2868604855223733 0.21199999749660492 nan nan nan nan sdB -2.679 0.06300000101327896 4.420615770625765 0.0024661876714659934 5.334000110626221 0.013000000268220901 0.24017405915145718 0.45167033644515353 0.6166518852548222 1.4663229937031126 1.671617479678825 1.7668077460644591 0.1209559904443298 0.2283875936597391 0.30774433586001493 8.350112314204917 8.471360459296843 8.623024168667325 0.23357540603953875 1.6999769815960182 0.23337065330321338 8.46408529383903
spec-55863-GAC_060N28_B1_sp05-078.fits 0.7129999995231628 2.0979441388640945 0.3409999907016754 nan nan nan nan sdB -2.842 0.4909999966621399 4.521268875598385 0.010848240650418747 5.2220001220703125 0.1420000046491623 0.5508549340427826 0.6434528187008188 0.7327084490179891 1.8691289126766435 2.0329995161309755 2.1698358554679604 0.27267391780471484 0.3194957046382643 0.3691616783168402 7.961856073886622 8.108911573903253 8.281363071184778 0.6731364303016002 2.073699657747334 0.3158082319460308 8.11159040494141
spec-57387-GAC059N38B1_sp01-025.fits 0.5139999985694885 1.150572247668998 0.24699999392032623 nan nan nan nan sdB -3.074 0.22100000083446503 4.351796306897024 0.002312132250377408 5.361000061035156 0.017000000923871994 0.4165593459846176 0.5083954206508315 0.6063349326437795 1.105799520247946 1.5847604365329708 1.8636755476642777 0.18980954522978766 0.22920130050603177 0.28288092641225276 8.285134701294359 8.454638265705864 8.583100568392904 0.47567110753178254 1.0956934994540295 0.2288952184846591 8.554941587119085
spec-57009-GAC058N16B1_sp13-233.fits 0.7929999828338623 1.5552274989282182 0.24199999868869781 nan nan nan nan sdB -3.146 0.19900000095367432 4.458637849025649 0.004358763002406836 5.571000099182129 0.041999999433755875 0.3577384882160549 0.5072454847367039 0.5933014484678834 1.3659011865707658 1.5737452387979982 1.7517304693290587 0.1655164756596334 0.18922258888714405 0.23446572363318996 8.3091852079002 8.475870344062306 8.550590033637352 0.5489157026862233 1.7235524094607415 0.1905330958553031 8.534003102271619
spec-56619-GAC058N31B1_sp13-038.fits 0.45399999618530273 1.2972789102331133 0.1120000034570694 nan nan nan nan sdOB -1.519 0.07599999755620956 4.561220678933944 0.004036664486269948 6.001999855041504 0.10499999672174454 0.3691933626003246 0.5149020556709137 0.6121573404568824 1.6591380822695279 1.8266033262787746 1.964340423987618 0.1638854172225811 0.22490901475171743 0.28535316132202426 8.003923573160622 8.286448727011232 8.454974739441838 0.5416508278202009 1.872522014991605 0.2227125654271852 7.950442873714523
spec-57387-GAC059N38M1_sp07-109.fits 0.22599999606609344 1.1704964057448477 0.1080000028014183 nan nan nan nan sdOB -1.432 0.08699999749660492 4.537441283407948 0.0036384843686812036 5.7230000495910645 0.10199999809265137 0.46155999280814836 0.5553690379951931 0.6615007769376074 1.4614096529558847 1.7331397250075875 1.874119219384311 0.20405310981462174 0.23732598085474937 0.27365631239403365 7.998776100059306 8.227970445463598 8.315960594929765 0.5731472501635715 1.7955378597127947 0.23733769926090476 8.30155661182385
spec-56592-GAC061N24B1_sp11-197.fits 0.6850000023841858 1.4185995591278087 0.1850000023841858 nan nan nan nan sdB -3.337 0.2199999988079071 4.482158695411276 0.0025681088873854598 5.747000217437744 0.06400000303983688 0.2479179316489155 0.4544602996796206 0.5851258419220633 1.4935994992071788 1.6526571039978237 1.7573059111629943 0.16960835873093855 0.21237928548328183 0.2652587599550311 8.296085422358924 8.456292178205485 8.59452242166559 0.24092399076715676 1.696218173447209 0.20322002426656838 8.45179691778651
spec-56656-GAC061N32M1_sp12-196.fits 0.31299999356269836 1.175946470095546 0.17900000512599945 nan nan nan nan sdB -3.036 0.07599999755620956 4.428782511496954 0.0076981835125405325 5.427000045776367 0.04800000041723251 0.24149269907688914 0.45896809057315124 0.6626693767072881 1.4738096241568832 1.6705721692591202 1.7521932261045343 0.15235891535018753 0.2265267982800163 0.31044428836579335 8.294262632985705 8.42138866972695 8.547214208375285 0.23468852021246023 1.6965788311085306 0.22658574984803614 8.418891767199343
spec-57754-GAC063N29M1_sp15-117.fits 0.47999998927116394 1.3385560910094452 0.3140000104904175 nan nan nan nan sdB -2.641 0.15800000727176666 4.346939462698991 0.006207083514988697 5.125 0.035999998450279236 0.4257774202788773 0.485410168580361 0.5561380764714883 1.292733851686959 1.3728647150415414 1.5049259744437105 0.2763898604004758 0.30634745758790205 0.3290824313935403 8.362811638001155 8.446010047960744 8.619186725098894 0.4727919467635904 1.3440321784177045 0.3115230354703983 8.39749997156177
