name mass_lei log_L_lei radius_lei mass_true log_L_true radius_true age_true he_class log_he log_he_err log_Teff log_Teff_err log_g log_g_err mass_low mass mass_up log_L_low 
star0 nan nan nan 0.34694297066812874 0.5427554950370217 0.09602874970259725 8.893772535410065 nan -0.42601183707150697 0.1 4.405814817005246 0.013 6.013523171332758 0.1 0.3403562048552776 0.34750394531035034 0.36161443843194263
star1 nan nan nan 0.3555647747875996 0.5587814878671672 0.13375983201820815 8.805449430310423 nan -0.7782035756697875 0.1 4.33785909505496 0.013 5.736334927522167 0.1 0.34514445382583553 0.3522282618834447 0.359533841555996
star2 nan nan nan 0.3684350784853148 0.9549489207780733 0.1675144141342387 8.981054678762895 nan -0.6021638091784628 0.1 4.388037719239955 0.013 5.556324234169283 0.1 0.354235912284678 0.3644966949925017 0.3785423572248028
star3 nan nan nan 0.37134861774291295 0.9481255949153488 0.16045352870246216 8.905692399711212 nan -0.7781512530451667 0.1 4.395683342879241 0.013 5.597150893872254 0.1 0.34503481161598293 0.35400265148420795 0.36655716086127715
star4 nan nan nan 0.3830714149726925 0.7394344865780973 0.1138530647919988 8.66032863437868 nan -0.42600878867755937 0.1 4.418012839171511 0.013 5.908657921549802 0.1 0.3425054782785691 0.3549935792179933 0.37752368332433245
star5 nan nan nan 0.3962320792241455 0.9625631363152921 0.23855672280911697 8.744488244719573 nan -0.9700732269102449 0.1 4.313171534512641 0.013 5.280833940718021 0.1 0.3560688898294325 0.3608587551848986 0.38253889134883007
star6 nan nan nan 0.42617482408719465 1.003960047021783 0.1125553201677254 8.589523870785467 nan 0.35190875047528675 0.1 4.486633578348481 0.013 5.964923362507589 0.1 0.355546436550151 0.37008573544272017 0.3816530989614038
star7 nan nan nan 0.4204552143750764 1.070291363279787 0.12081690906384264 8.645426874957957 nan 0.35206823391402264 0.1 4.487835560900979 0.013 5.897531928753668 0.1 0.3644544429893706 0.375482520673637 0.38507068138619827
star8 nan nan nan 0.43820441046937103 1.3165381851985647 0.153152420215532 8.679593023852668 nan -9.716010929224368e-05 0.1 4.497899194629594 0.013 5.709496643257088 0.1 0.4072434958678243 0.41407272069123324 0.4200863950033653
star9 nan nan nan 0.45492629070468926 1.3252712458399554 0.1691223696306646 8.607790578271702 nan -0.00010730056357701179 0.1 4.478543864365883 0.013 5.639606553122063 0.1 0.3848076165113809 0.4106809190844033 0.4169753674257654
star10 nan nan nan 0.47784339607282816 1.4643198398988038 0.5324584380079057 8.601445341825558 nan -0.778179688353954 0.1 4.264263683504868 0.013 4.664781788011865 0.1 0.40746178376378267 0.4345870571440258 0.49836221448782325
star11 nan nan nan 0.5278433960728282 1.9771026497066375 8.664951567815235 8.404163280655881 nan -0.6021154095458521 0.1 3.786719173060967 0.013 2.2850404405134266 0.1 0.3301956491762447 0.4465139683691604 0.4735424377684893
star12 nan nan nan 0.4920926251804527 1.2947112767791635 0.1356808235147406 8.415287644806956 nan 0.35200748393563575 0.1 4.51874516419157 0.013 5.865077542025056 0.1 0.3765383851394155 0.386245279643779 0.4172133481807802
star13 nan nan nan 0.5047564257234457 1.32339445968221 0.12202286210107896 8.357107580847739 nan 0.9070946866557834 0.1 4.548954591678741 0.013 5.968267068976351 0.1 0.37544744959516063 0.3826315942260717 0.4100895449335728
star14 nan nan nan 0.5681615457647644 1.8210731491572127 7.652345563189139 8.301923854147725 nan -0.7781884355295233 0.1 3.774697580928032 0.013 2.4249503166484696 0.1 0.330460631515939 0.4463852956747961 0.44783697025210173
star15 nan nan nan 0.5125527303309678 1.3076554385258232 0.11837736566867052 8.269480065863803 nan 0.9072593368990939 0.1 4.551606104515975 0.013 6.0012688364278155 0.1 0.3764261954767667 0.3826696810980507 0.4091635513480797
star16 nan nan nan 0.5458825886399468 1.4149076069715627 0.29103523128240927 8.243759103602036 nan -0.6020873565046505 0.1 4.383080699322416 0.013 5.247275738250614 0.1 0.3824606761850511 0.4076908620256244 0.41682300407720413
star17 nan nan nan 0.5419129802262441 1.648561775813254 0.3867355733141942 8.373340602646154 nan -1.2041253062727137 0.1 4.379759963454414 0.013 4.9971689371986425 0.1 0.38614547536685423 0.4360760229465416 0.49494754670293256
star18 nan nan nan 0.5613153537241602 1.7850070454946445 0.17922730040430768 8.369992658109068 nan -5.396929272143012e-05 0.1 4.580876260147607 0.013 5.680466222359543 0.1 0.4108311348185513 0.419644521903904 0.6507456339769686
star19 nan nan nan 0.570328245981875 1.5191007266314702 0.23218353122892577 8.17346256228385 nan -0.9700401675163487 0.1 4.458186056090069 0.013 5.4625296842169835 0.1 0.3529308772504826 0.3673367900717224 0.4162420221440552
star20 nan nan nan 0.583366375800255 1.6742367116706292 0.21641495996566285 8.233618218706264 nan -0.6020612402280072 0.1 4.512242119028264 0.013 5.533434463562584 0.1 0.40799377522405506 0.4141217892307026 0.42131768464102937
star21 nan nan nan 0.5976759124136658 1.7086133139218955 0.26624608198007144 8.203845013804425 nan -0.7781546404900146 0.1 4.475838296157786 0.013 5.363966929495974 0.1 0.4096096379698264 0.41703706915223093 0.4311782749922418
star22 nan nan nan 0.6113355847896136 1.6723996233315594 0.27042522948427244 8.125055055929488 nan -1.2041211922687274 0.1 4.463402882802929 0.013 5.360252889512316 0.1 0.35247305145905117 0.3702723634887155 0.6651759401146216
star23 nan nan nan 0.6280256656906141 1.732069794000701 0.28140799931111266 8.113558148281161 nan -0.7781567571045619 0.1 4.469675809662204 0.013 5.3373721427493255 0.1 0.41048845177630444 0.41860417022700547 0.5321363408681173
star24 nan nan nan 0.645405913460958 1.7266436384249089 0.29305140043393824 8.049368910845072 nan -0.7781614109683028 0.1 4.459515589474012 0.013 5.314012965306993 0.1 0.4103815459541066 0.4163103885330489 0.4277397903120324
star25 nan nan nan 0.6627324356421013 1.9940016212326728 0.3574936418644189 8.1554879394056 nan -0.6020760842364928 0.1 4.483192824668724 0.013 5.152869209493473 0.1 0.4148199499431271 0.4202565582992538 0.4339280281211719
star26 nan nan nan 0.6719589670069289 1.7788959688137698 0.22511565375918097 7.990183568720799 nan -0.6020640903223872 0.1 4.529847724946934 0.013 5.560598990336224 0.1 0.41034906375976515 0.4167835254217917 0.6653324951333504
star27 nan nan nan 0.6858977892567218 1.8266630886276187 0.233763544178998 7.9786745217839075 nan -0.6020643770058985 0.1 4.53360396101625 0.013 5.536773464081185 0.1 0.4080914720695855 0.4159392868734382 0.42232633542754666
star28 nan nan nan 0.7033868657290232 1.8545301613467555 0.23353937201707473 7.948889413828878 nan -0.42597944477610006 0.1 4.540779066736875 0.013 5.548541665695094 0.1 0.41039352748118446 0.4179175493167627 0.4220600318125566
star29 nan nan nan 0.7255045063365373 2.0760192608915866 0.24657198134080985 8.03336959858088 nan -3.325287014081031e-05 0.1 4.584359533167649 0.013 5.51482029167482 0.1 0.40875711784499563 0.4187826962147493 0.4224489650815604
star30 nan nan nan 0.7298067751836618 2.145333381544821 0.22484043332228976 8.039361684392865 nan -1.4795216786764541e-06 0.1 4.621722719011967 0.013 5.597526690910719 0.1 0.41004342212676326 0.41987867297741355 0.665747235439258
star31 nan nan nan 0.7512805572723309 2.2139228298598166 0.24869987982301608 8.025009239115896 nan -2.5591455769067292e-05 0.1 4.6169695001922975 0.013 5.522518626166344 0.1 0.41169485217563695 0.4200067282719051 0.6795536679378559
star32 nan nan nan 0.767657433376634 1.989739732150926 0.2589303295453032 7.866402216767623 nan -0.42598189186320035 0.1 4.552170051437766 0.013 5.496869238809173 0.1 0.4113306576325223 0.41873521573475947 0.6794651340355673
star33 nan nan nan 0.7862815324914377 2.07647989070673 0.5992085252491726 7.886423789527884 nan -1.2041277027620652 0.1 4.391657561275297 0.013 4.778489735417068 0.1 0.5374904106495031 0.5712868381654902 0.6252289636467895
star34 nan nan nan 0.8036430408865728 2.3207478091062046 0.6363818971633292 7.966411863825082 nan -1.0122425461029152 0.1 4.439654624212331 0.013 4.735695181621156 0.1 0.6220600855719061 0.6369701249972212 0.641404311019955
star35 nan nan nan 0.8153451803682925 2.3551998600106843 0.5502894519862603 7.951703401903572 nan -1.012240154866645 0.1 4.4798309512936205 0.013 4.868226759100222 0.1 0.6502051025697761 0.6935955595607163 0.6966284340631879
star36 nan nan nan 0.844339429769555 2.405815942626768 0.8546677659303857 7.934331965018694 nan -0.9700477514372402 0.1 4.396881903732952 0.013 4.5009900487247005 0.1 0.5549325121695143 0.6232759085639811 0.6271681753339209
star37 nan nan nan 0.8412649400557252 2.227812983552924 0.29676295400494 7.836531853214982 nan -1.2041201775441317 0.1 4.5820749836022365 0.013 5.418181046382725 0.1 0.4121027778128791 0.41557022215165623 0.6657165377968433
star0 nan nan nan 0.34694297066812874 0.5427554950370217 0.09602874970259725 8.893772535410065 nan -0.42601183707150697 0.1 4.405814817005246 0.013 6.013523171332758 0.1 0.33829204119371514 0.3587355201204221 0.4186399615306535
star1 nan nan nan 0.3555647747875996 0.5587814878671672 0.13375983201820815 8.805449430310423 nan -0.7782035756697875 0.1 4.33785909505496 0.013 5.736334927522167 0.1 0.3394708169571198 0.3542341564640374 0.4191909703278784
star2 nan nan nan 0.3684350784853148 0.9549489207780733 0.1675144141342387 8.981054678762895 nan -0.6021638091784628 0.1 4.388037719239955 0.013 5.556324234169283 0.1 0.34878107510142026 0.36860119869724645 0.42075107336558687
star3 nan nan nan 0.37134861774291295 0.9481255949153488 0.16045352870246216 8.905692399711212 nan -0.7781512530451667 0.1 4.395683342879241 0.013 5.597150893872254 0.1 0.340246740152189 0.3601695932103133 0.4203441626298684
star4 nan nan nan 0.3830714149726925 0.7394344865780973 0.1138530647919988 8.66032863437868 nan -0.42600878867755937 0.1 4.418012839171511 0.013 5.908657921549802 0.1 0.33928927221561095 0.36427234578218837 0.4202526479174233
star5 nan nan nan 0.3962320792241455 0.9625631363152921 0.23855672280911697 8.744488244719573 nan -0.9700732269102449 0.1 4.313171534512641 0.013 5.280833940718021 0.1 0.3491248258094657 0.3683283764006138 0.41998335111659296
star6 nan nan nan 0.42617482408719465 1.003960047021783 0.1125553201677254 8.589523870785467 nan 0.35190875047528675 0.1 4.486633578348481 0.013 5.964923362507589 0.1 0.34884847843432165 0.3643224992063767 0.4178519919844878
star7 nan nan nan 0.4204552143750764 1.070291363279787 0.12081690906384264 8.645426874957957 nan 0.35206823391402264 0.1 4.487835560900979 0.013 5.897531928753668 0.1 0.35083446315468947 0.3653250685343996 0.41717825331001507
star8 nan nan nan 0.43820441046937103 1.3165381851985647 0.153152420215532 8.679593023852668 nan -9.716010929224368e-05 0.1 4.497899194629594 0.013 5.709496643257088 0.1 0.3627799536131914 0.37338009400611905 0.4199451249041295
star9 nan nan nan 0.45492629070468926 1.3252712458399554 0.1691223696306646 8.607790578271702 nan -0.00010730056357701179 0.1 4.478543864365883 0.013 5.639606553122063 0.1 0.36260020031434553 0.3741472020712061 0.42024231947516577
star10 nan nan nan 0.47784339607282816 1.4643198398988038 0.5324584380079057 8.601445341825558 nan -0.778179688353954 0.1 4.264263683504868 0.013 4.664781788011865 0.1 0.41954729706155536 0.4225373474727621 0.495017076636767
star11 nan nan nan 0.5278433960728282 1.9771026497066375 8.664951567815235 8.404163280655881 nan -0.6021154095458521 0.1 3.786719173060967 0.013 2.2850404405134266 0.1 0.4212665036205815 0.4220392684467337 0.43390946133189395
star12 nan nan nan 0.4920926251804527 1.2947112767791635 0.1356808235147406 8.415287644806956 nan 0.35200748393563575 0.1 4.51874516419157 0.013 5.865077542025056 0.1 0.3603357471114954 0.3712874305002644 0.3764527644229165
star13 nan nan nan 0.5047564257234457 1.32339445968221 0.12202286210107896 8.357107580847739 nan 0.9070946866557834 0.1 4.548954591678741 0.013 5.968267068976351 0.1 0.36428469138042335 0.3733169948900276 0.6604740470916248
star14 nan nan nan 0.5681615457647644 1.8210731491572127 7.652345563189139 8.301923854147725 nan -0.7781884355295233 0.1 3.774697580928032 0.013 2.4249503166484696 0.1 0.4094223239835794 0.42201320655232766 0.43399535682274454
star15 nan nan nan 0.5125527303309678 1.3076554385258232 0.11837736566867052 8.269480065863803 nan 0.9072593368990939 0.1 4.551606104515975 0.013 6.0012688364278155 0.1 0.36467155941200335 0.37310019579265774 0.6188196313598884
star16 nan nan nan 0.5458825886399468 1.4149076069715627 0.29103523128240927 8.243759103602036 nan -0.6020873565046505 0.1 4.383080699322416 0.013 5.247275738250614 0.1 0.3707364640599033 0.41829192698432377 0.42475680485351375
star17 nan nan nan 0.5419129802262441 1.648561775813254 0.3867355733141942 8.373340602646154 nan -1.2041253062727137 0.1 4.379759963454414 0.013 4.9971689371986425 0.1 0.4175129946658376 0.4315754619345815 0.5047503514342208
star18 nan nan nan 0.5613153537241602 1.7850070454946445 0.17922730040430768 8.369992658109068 nan -5.396929272143012e-05 0.1 4.580876260147607 0.013 5.680466222359543 0.1 0.37053840961976636 0.3766420909775765 0.6755395136807818
