 name mass_lei log_L_lei radius_lei mass_true log_L_true radius_true age_true he_class log_he log_he_err log_Teff log_Teff_err log_g log_g_err mass_low mass mass_up
 star31 nan nan nan 0.7512805572723309 1.9860939017529449 0.21175075580248948 7.905417716889622 nan -2.5591455769067292e-05 0.1 4.594937571303552 0.013 5.662219838718232 0.1 0.555824479596931 0.6398617980414243 0.7369082422239459
 star32 nan nan nan 0.767657433376634 1.9862182780185096 0.25746071367725254 7.863920224831808 nan -0.42598189186320035 0.1 4.552525665548975 0.013 5.501813149386425 0.1 0.5734037633081417 0.6550851241622322 0.7524634270891526
 star33 nan nan nan 0.7862815324914377 2.3014481498406534 0.794688539522271 7.994586405721633 nan -1.2041277027620652 0.1 4.386590142916698 0.013 4.533251802848751 0.1 0.70191194574445 0.7533694049899817 0.7981833126549729
 star34 nan nan nan 0.8036430408865728 2.3229718524355825 0.6406490742643369 7.968661673521355 nan -1.0122425461029152 0.1 4.438759442076665 0.013 4.729890409749117 0.1 0.7255301782913828 0.7750543312928946 0.8188251679448064
 star35 nan nan nan 0.8153451803682925 2.2568754269049527 0.5425679564535534 7.915279272164363 nan -1.012240154866645 0.1 4.458318366576123 0.013 4.8805008533359615 0.1 0.6854118429030076 0.7425435025447429 0.7987272905745935
 star36 nan nan nan 0.844339429769555 2.279338123540701 0.7950769411343687 7.885968111121302 nan -0.9700477514372402 0.1 4.380956532213583 0.013 4.563766381733292 0.1 0.7060681243466447 0.7556442061450794 0.8203194206951344
 star37 nan nan nan 0.8412649400557252 2.1603476718583567 0.2706685793577724 7.79261831849554 nan -1.204120177544132 0.1 4.585194576650384 0.013 5.49812473026988 0.1 0.6518234851707341 0.7032054339552818 0.7966195976693347
 star0 nan nan nan 0.34694297066812874 0.7625122758816459 0.07411832901912302 9.087480355476409 nan -0.42601183707150697 0.1 4.516991839559225 0.013 6.238474480704048 0.1 0.34089856892435927 0.35367746096797514 0.36705786501669085
 star1 nan nan nan 0.3555647747875996 0.521969140611122 0.1255354105856986 8.770083612023019 nan -0.7782035756697875 0.1 4.342435741908404 0.013 5.791453862191986 0.1 0.34489824381494955 0.36033206120402483 0.3761347095157867
 star2 nan nan nan 0.3684350784853148 0.7995235031095745 0.19554496735267504 8.885487106107124 nan -0.6021638091784628 0.1 4.315584134608364 0.013 5.421935313311416 0.1 0.3593838043271584 0.38521792141634487 0.41122604056759593
 star3 nan nan nan 0.37134861774291295 0.7716595528754667 0.13827881288791882 8.804388863016005 nan -0.7781512530451667 0.1 4.38386364739889 0.013 5.726338153990731 0.1 0.35352108488667 0.3826341906507793 0.41622410298014006
 star4 nan nan nan 0.3830714149726925 1.0508955308224688 0.1440106372575657 8.872685041822574 nan -0.42600878867755937 0.1 4.444853177049811 0.013 5.704558228818635 0.1 0.38824149400258146 0.43910714718910865 0.4902427673444151
 star5 nan nan nan 0.3962320792241455 1.1226113115135927 0.2536171582074208 8.826976552215736 nan -0.9700732269102449 0.1 4.339890092336068 0.013 5.227659996813429 0.1 0.39045469310939956 0.43874841135357645 0.49360680126339285
 star6 nan nan nan 0.42617482408719465 1.1260355798483483 0.12949981993557694 8.679453553559917 nan 0.35190875047528675 0.1 4.486700893120217 0.013 5.843117088767961 0.1 0.37897076036566035 0.4113066330794519 0.4448795911118418
 star7 nan nan nan 0.4204552143750764 0.9261397102513031 0.10141850762956332 8.5155679852187 nan 0.35206823391402264 0.1 4.489802900181073 0.013 6.049552938902528 0.1 0.36585324343128545 0.4053559119182609 0.43651940724697325
 star8 nan nan nan 0.43820441046937103 1.2794033438160797 0.15964355390464913 8.662377003078738 nan -9.716010929224368e-05 0.1 4.479601722753607 0.013 5.673441597135631 0.1 0.41615888372012605 0.4538975545821535 0.4946829427129286
 star9 nan nan nan 0.45492629070468926 1.0841310735825007 0.12949523054110668 8.43652523210385 nan -0.00010730056357701179 0.1 4.4762324622556235 0.013 5.871501116938478 0.1 0.38041102113015074 0.41955712412489804 0.46016698848342297
 star10 nan nan nan 0.47784339607282816 1.351473799488053 0.5281592047742688 8.552166685381813 nan -0.778179688353954 0.1 4.237812603759801 0.013 4.671823509442345 0.1 0.4227715373518887 0.4590508546748766 0.49661567435867243
 star11 nan nan nan 0.5278433960728282 1.6103131009128202 0.5431204515758913 8.545894409004223 nan -0.6021144086381037 0.1 4.29645677728078 0.013 4.6907804061865 0.1 0.4751049763316159 0.5330724063118164 0.5870430083059356
 star12 nan nan nan 0.4920926251804527 1.3664939622801309 0.14790852772464033 8.469519269429082 nan 0.35200748393563575 0.1 4.517953463932882 0.013 5.79012805548934 0.1 0.41298897884590413 0.457449253482727 0.5042851586865343
 star13 nan nan nan 0.5047564257234457 1.453857662414382 0.14212546256293962 8.4528868186262 nan 0.9070946866557834 0.1 4.5484550504572345 0.013 5.835805701358156 0.1 0.3963152798705562 0.4861322495234359 0.5903357625608678
 star14 nan nan nan 0.5681615457647644 1.8133302519165448 1.6796998497460225 8.469361635133902 nan -0.7781872189509373 0.1 4.1020433017285045 0.013 3.7420760970910294 0.1 0.47874430234929893 0.564832850007425 0.6563824454052859
 star15 nan nan nan 0.5125527303309678 1.3491489921662316 0.12505428429143908 8.306563954700064 nan 0.9072593368990939 0.1 4.550064540967303 0.013 5.953609028592716 0.1 0.41965984271446316 0.510800680093997 0.5921018159538922
 star16 nan nan nan 0.5458825886399468 1.6474507896480683 0.4380966098900663 8.40073021349226 nan -0.6020873565046507 0.1 4.352404331592696 0.013 4.892027084655236 0.1 0.4543571798668709 0.5308016981342092 0.614741606037623
 star17 nan nan nan 0.5419129802262441 1.7205034472637322 0.3536974081763197 8.404674148521408 nan -1.2041253062727137 0.1 4.417136503546413 0.013 5.07473342611616 0.1 0.5521741957406671 0.6451798450644362 0.7177158282939975
 star18 nan nan nan 0.5613153537241602 1.518111496391248 0.1690201106358067 8.225753109819644 nan -5.396929272143012e-05 0.1 4.526885263706833 0.013 5.7313977856998495 0.1 0.45342974639091416 0.512188916034525 0.5745485831851416
 star19 nan nan nan 0.570328245981875 1.5946095837346526 0.2632233469834419 8.235570984831428 nan -0.9700401675163487 0.1 4.4498167728455655 0.013 5.353543694135789 0.1 0.4951987470498047 0.5665950992871578 0.6362779122337326
 star20 nan nan nan 0.583366375800255 1.836803132477964 0.2175706117126072 8.30720978825226 nan -0.6020612402280072 0.1 4.551727247158611 0.013 5.528808555276638 0.1 0.5737855945047485 0.6583891783650369 0.748809355081652
 star21 nan nan nan 0.5976759124136658 1.6405139492787426 0.24150011043849112 8.155696298017878 nan -0.7781546404900146 0.1 4.479996400906272 0.013 5.448698713133072 0.1 0.5070786928262627 0.583007339180736 0.6524527467951766
 star22 nan nan nan 0.6113355847896136 1.8074229742794048 0.3246918882629661 8.208440213093454 nan -1.2041211922687274 0.1 4.457446604583829 0.013 5.201404425688073 0.1 0.5489519446514772 0.6258894897259644 0.7058716382473627
 star23 nan nan nan 0.6280256656906141 1.96892227076248 0.3054460418753067 8.231858197588663 nan -0.7781567571045619 0.1 4.51108989727468 0.013 5.266176016437449 0.1 0.6069963088747331 0.6912458284261445 0.781496564534707
 star24 nan nan nan 0.645405913460958 2.0113503731652256 0.354105570724478 8.201108725080969 nan -0.7781614109683028 0.1 4.489597794196701 0.013 5.149635049457434 0.1 0.6271215507330562 0.7010890940168533 0.7783793805543578
 star25 nan nan nan 0.6627324356421013 1.8134333312864008 0.29319859229065615 8.060071777830727 nan -0.6020760842364928 0.1 4.481103972837291 0.013 5.325082092114011 0.1 0.5003477332910783 0.5932295138325319 0.6908699401865187
 star26 nan nan nan 0.6719589670069289 2.048994999918416 0.28604690057506055 8.143477964451534 nan -0.6020640903223872 0.1 4.545356707219671 0.013 5.352535888322528 0.1 0.6318351264545978 0.7081663841291421 0.7921859247142443
 star27 nan nan nan 0.6858977892567218 2.122366534924021 0.25933744241850964 8.13163794690931 nan -0.6020643770058985 0.1 4.58498560240058 0.013 5.4465965833221 0.1 0.6550895281429412 0.730637565538717 0.8003742569492563
 star28 nan nan nan 0.7033868657290232 1.8570561792451852 0.23446582295042595 7.950670113466951 nan -0.42597944477610006 0.1 4.540550852007498 0.013 5.5451027888791575 0.1 0.5330792465303632 0.6245225889256281 0.7204136475254581
 star29 nan nan nan 0.7255045063365373 2.1655107113968013 0.24459348470734704 8.069555945649775 nan -3.325287014081031e-05 0.1 4.608481816055053 0.013 5.521817972719223 0.1 0.6160833078566865 0.7002807740524236 0.7886416937543561
 star30 nan nan nan 0.7298067751836618 2.032404159377224 0.2130053168589996 7.988134223963705 nan -1.4795216786764541e-06 0.1 4.605232398243323 0.013 5.644494630003741 0.1 0.5553884602280893 0.6669863711462223 0.7685834919966577
 star31 nan nan nan 0.7512805572723309 2.2139228298598166 0.24869987982301608 8.025009239115896 nan -2.5591455769067292e-05 0.1 4.6169695001922975 0.013 5.522518626166344 0.1 0.6049686108972094 0.7119959783716578 0.7972240366308804
 star32 nan nan nan 0.767657433376634 2.0150648911211984 0.2696257209606892 7.88405709655657 nan -0.42598189186320035 0.1 4.549712143519638 0.013 5.4617124481663915 0.1 0.5752777353067349 0.6706300602944607 0.7662275949693853
 star33 nan nan nan 0.7862815324914377 2.1448015547338706 0.6987625999796763 7.929232463506513 nan -1.2041277027620652 0.1 4.375362143067539 0.013 4.644986398558896 0.1 0.6513047203460325 0.7227559186892984 0.797871927374376
 star34 nan nan nan 0.8036430408865728 2.086538873891026 0.47008589317100646 7.849307575041436 nan -1.0122425461029152 0.1 4.446872689594556 0.013 4.998776378365236 0.1 0.6167113558941824 0.6960922397357325 0.7772951561879646
 star35 nan nan nan 0.8153451803682925 2.1600471743815435 0.4647633084972003 7.863452656143509 nan -1.012240154866645 0.1 4.467722456705458 0.013 5.014945466376713 0.1 0.6385865500698789 0.7163061269786578 0.795649692218094
 star36 nan nan nan 0.844339429769555 2.399116743233548 0.865107171152529 7.932467657859608 nan -0.9700477514372402 0.1 4.392570810220903 0.013 4.490444874069725 0.1 0.7448746571690508 0.7898637124249263 0.8356718402103309
 star37 nan nan nan 0.8412649400557252 2.2714510525050926 0.3118241615586644 7.860375965663402 nan -1.2041201775441317 0.1 4.582234461921302 0.013 5.37518089070682 0.1 0.6749090018261605 0.7360502158697991 0.8050014683212183
 star0 nan nan nan 0.34694297066812874 0.8323664386541082 0.11101078286842116 9.0735050348538 nan -0.42601183707150697 0.1 4.446735607401492 0.013 5.887595389300655 0.1 0.32725902233217635 0.32914315115323906 0.33256060048469055
 star1 nan nan nan 0.3555647747875996 0.860936976662886 0.191727851216332 9.004575546198998 nan -0.7782035756697875 0.1 4.335218222120877 0.013 5.423615946990113 0.1 0.33883014856404026 0.3437185862237717 0.3495166070191582
 star2 nan nan nan 0.3684350784853148 0.6501857214942931 0.1532413514302202 8.76507779897499 nan -0.6021638091784628 0.1 4.33118502412779 0.013 5.633676653004401 0.1 0.3350921306974708 0.3393706946116276 0.3444821012274046
 star3 nan nan nan 0.37134861774291295 0.670255263916019 0.11948356256873828 8.709641089114168 nan -0.7781512530451667 0.1 4.390236314801426 0.013 5.853233112560321 0.1 0.3273464329100584 0.32816966182620355 0.3306419803171322
 star4 nan nan nan 0.3830714149726925 0.8066701399567124 0.125645252326738 8.728405942699089 nan -0.42600878867755937 0.1 4.413421073999925 0.013 5.823055207484844 0.1 0.3285637466017143 0.33132645949866585 0.33318597026426433
 star5 nan nan nan 0.3962320792241455 1.094978921000264 0.2683622980903244 8.811004669205738 nan -0.9700732269102449 0.1 4.320710559556488 0.013 5.178574256208436 0.1 0.34420861782438666 0.3512446963803928 0.3778648904637857
 star6 nan nan nan 0.42617482408719465 0.9934448479264765 0.1103984304036724 8.57554902594537 nan 0.35190875047528675 0.1 4.488206342999296 0.013 5.981729620206153 0.1 0.33077320246120073 0.33303392160128414 0.37986409398039633
 star7 nan nan nan 0.4204552143750764 1.2109442486626545 0.12970238580556745 8.71622469629411 nan 0.35206823391402264 0.1 4.507588660212529 0.013 5.835891440617003 0.1 0.3325428895558402 0.5812608162614679 0.5887341285842597
 star8 nan nan nan 0.43820441046937103 1.3511153586884324 0.13031333223268013 8.695511004097023 nan -9.716010929224368e-05 0.1 4.541610994984504 0.013 5.849766671186865 0.1 0.5988713952888184 0.6664903430859067 0.6805442681015845
 star9 nan nan nan 0.45492629070468926 1.3032033230085365 0.1679703582463774 8.597330387454232 nan -0.00010730056357701179 0.1 4.474511086945968 0.013 5.64554336627382 0.1 0.33096029996160015 0.3763326375905656 0.4307629307176588
 star10 nan nan nan 0.47784339607282816 1.2730240139613684 0.4477017190302444 8.510462786221822 nan -0.778179688353954 0.1 4.254088202953879 0.013 4.815375691745337 0.1 0.3858084895464811 0.39470988543133084 0.396170711266684
 star11 nan nan nan 0.5278433960728282 1.9874989270691543 12.241126084644204 8.4008760311988 nan -0.6021154095458521 0.1 3.714290626585124 0.013 1.9849299772475424 0.1 0.45237885321171956 0.46121378555309994 0.46334828551329554
 star12 nan nan nan 0.4920926251804527 1.5440147111316027 0.15035240805203667 8.548308730401278 nan 0.35200748393563575 0.1 4.5587750641274525 0.013 5.775893707416153 0.1 0.5977501536311699 0.6113884943578053 0.6709078788312919
 star13 nan nan nan 0.5047564257234457 1.3371736624007275 0.11871049345174038 8.333901290666757 nan 0.9070946866557834 0.1 4.5583754409074455 0.013 5.992171263172654 0.1 0.5809996420161225 0.5838745709287353 0.6107917745465297
 star14 nan nan nan 0.5681615457647644 1.7342632060188956 1.4891362117851512 8.461292126940561 nan -0.7781872189509373 0.1 4.1084251696219765 0.013 3.846670614562562 0.1 0.3962159905814252 0.3968291649001154 0.40889308468478525
 star15 nan nan nan 0.5125527303309678 1.3068782991909669 0.11826648415577536 8.268874583780363 nan 0.9072593368990939 0.1 4.55161531211511 0.013 6.002082806159211 0.1 0.33342814410638716 0.5827097523351854 0.6070260575841507
 star16 nan nan nan 0.5458825886399468 1.7177000395888538 0.40340021833951367 8.426175995148972 nan -0.6020873565046505 0.1 4.387883525860572 0.013 4.963694611785956 0.1 0.40683880641237713 0.4250461745961793 0.4818894085168482
 star17 nan nan nan 0.5419129802262441 1.5594782218938044 0.3520114787802138 8.330408110090874 nan -1.2041253062727137 0.1 4.377917723073417 0.013 5.078883529594108 0.1 0.3294250411014573 0.3958126254566852 0.4105616339124846
 star18 nan nan nan 0.5613153537241602 1.5093787640398977 0.16676069177170175 8.21718184410637 nan -5.396929272143012e-05 0.1 4.527624427423507 0.013 5.7430871729178925 0.1 0.5890344975162851 0.6101673828358879 0.6675617224534048
 star19 nan nan nan 0.570328245981875 1.774254183015426 0.30353779473756004 8.328239960133503 nan -0.9700401675163487 0.1 4.463783738902156 0.013 5.229766959081375 0.1 0.6245515606629626 0.6416213199923453 0.6548049959776069
 star20 nan nan nan 0.583366375800255 1.6411133805149287 0.2082003078782464 8.212557100071079 nan -0.6020612402280072 0.1 4.512364241864874 0.013 5.567046286064719 0.1 0.6592383278208391 0.6742799034741336 0.6882870765069853
 star21 nan nan nan 0.5976759124136658 1.6405139492787426 0.24150011043849112 8.155696298017878 nan -0.7781546404900146 0.1 4.479996400906272 0.013 5.448698713133072 0.1 0.5731836593719575 0.6435779755529354 0.6582844690844701
 star22 nan nan nan 0.6113355847896136 1.8849246268031192 0.329731038787965 8.24088322133916 nan -1.2041211922687274 0.1 4.473477821735764 0.013 5.188027641772098 0.1 0.6452365949105775 0.6588170584923927 0.6823484912108009
 star23 nan nan nan 0.6280256656906141 1.9564657571426232 0.32267962630425184 8.22623655068134 nan -0.7781567571045619 0.1 4.4960572470608335 0.013 5.2185019292019215 0.1 0.6552400493964828 0.6724975645687628 0.6904040070873911
 star24 nan nan nan 0.645405913460958 1.9021686727319436 0.3834732297216157 8.160916736196384 nan -0.7781614109683028 0.1 4.445001222999441 0.013 5.080430465101676 0.1 0.5548599535899007 0.6225887707093877 0.6341844870757619
 star25 nan nan nan 0.6627324356421013 1.7574520800268325 0.2657891292793534 8.016704344027556 nan -0.6020760842364928 0.1 4.488420993231416 0.013 5.41033142495008 0.1 0.6316004823467266 0.6530523354818132 0.6604859935150282
 star26 nan nan nan 0.6719589670069289 1.9735915319709765 0.2874754691271626 8.113651306753038 nan -0.6020640903223872 0.1 4.5254240677421596 0.013 5.348208798359914 0.1 0.6738863823364651 0.6898181472653951 0.7286702688993796
 star27 nan nan nan 0.6858977892567218 2.0101368519132308 0.29262132093369425 8.092573264468562 nan -0.6020643770058985 0.1 4.5307078101876295 0.013 5.3417150974810905 0.1 0.679417944579518 0.7032463468788909 0.7313232298105741
 star28 nan nan nan 0.7033868657290232 2.0016517132689366 0.28636496399763994 8.047472577520454 nan -0.42597944477610006 0.1 4.533279567701948 0.013 5.371422117633204 0.1 0.6744742169532649 0.7028679258019664 0.7295285039917228
 star29 nan nan nan 0.7255045063365373 1.9192611067889345 0.20594210824707335 7.938456889547951 nan -3.325287014081031e-05 0.1 4.584269279960239 0.013 5.671217432947833 0.1 0.7259770257691934 0.7319759471175569 0.808398741304334
 star30 nan nan nan 0.7298067751836618 2.1954039844818807 0.21317672706505292 8.059028360666677 nan -1.4795216786764541e-06 0.1 4.645807681485495 0.013 5.6437959378677744 0.1 0.7311885159400994 0.8074806902206606 0.8233042373795666
 star31 nan nan nan 0.7512805572723309 2.1560473345988123 0.2525345308885412 8.00472343462079 nan -2.5591455769067292e-05 0.1 4.599178028698163 0.013 5.509228235450808 0.1 0.7304650915288857 0.7348880366921888 0.8114773087744943
 star32 nan nan nan 0.767657433376634 2.052817624681435 0.285810635764934 7.910325436551727 nan -0.42598189186320035 0.1 4.546491793605228 0.013 5.411078314948509 0.1 0.6865307256129969 0.7174040532512846 0.7322357793019711
 star33 nan nan nan 0.7862815324914377 2.039109436625694 0.5479617906293631 7.860371199475211 nan -1.2041277027620652 0.1 4.401728801493719 0.013 4.8561451503717885 0.1 0.5284181059775949 0.5528755198575043 0.6316891215720145
 star34 nan nan nan 0.8036430408865728 2.2871965923179984 0.6498190676549057 7.955820539192314 nan -1.0122425461029152 0.1 4.426729503157611 0.013 4.717545914190479 0.1 0.556501524336768 0.6308383762372902 0.6328362750174557
 star35 nan nan nan 0.8153451803682925 2.1493260305411326 0.45555927075563657 7.856563515464684 nan -1.012240154866645 0.1 4.469385643529908 0.013 5.03231935751492 0.1 0.6400067668490154 0.6524201283249943 0.6608801629488237
 star36 nan nan nan 0.844339429769555 2.3872697827083806 0.88353309874862 7.928499803351265 nan -0.9700477514372402 0.1 4.385032614307006 0.013 4.472139050939307 0.1 0.4885089675553428 0.5334790798319875 0.6168354865826413
 star37 nan nan nan 0.8412649400557252 2.227812983552924 0.29676295400494 7.836531853214982 nan -1.2041201775441317 0.1 4.5820749836022365 0.013 5.418181046382725 0.1 0.7290047906013578 0.7912635408145482 0.8074545723135195
 star0 nan nan nan 0.34694297066812874 0.8323664386541082 0.11101078286842116 9.0735050348538 nan -0.42601183707150697 0.1 4.446735607401492 0.013 5.887595389300655 0.1 0.3427577872605679 0.38994021645698435 0.41611152994268463
 star1 nan nan nan 0.3555647747875996 0.860936976662886 0.191727851216332 9.004575546198998 nan -0.7782035756697875 0.1 4.335218222120877 0.013 5.423615946990113 0.1 0.35626706189627105 0.3766517333025363 0.3924499372278324
 star2 nan nan nan 0.3684350784853148 0.6501857214942931 0.1532413514302202 8.76507779897499 nan -0.6021638091784628 0.1 4.33118502412779 0.013 5.633676653004401 0.1 0.3438141909970964 0.3529778137375713 0.3673375611020384
 star3 nan nan nan 0.37134861774291295 0.670255263916019 0.11948356256873828 8.709641089114168 nan -0.7781512530451667 0.1 4.390236314801426 0.013 5.853233112560321 0.1 0.3293614962146447 0.3337489454524173 0.34378087645046845
 star4 nan nan nan 0.3830714149726925 0.8066701399567124 0.125645252326738 8.728405942699089 nan -0.42600878867755937 0.1 4.413421073999925 0.013 5.823055207484844 0.1 0.3330293593129332 0.3456199604147122 0.36948050528673054
 star5 nan nan nan 0.3962320792241455 1.094978921000264 0.2683622980903244 8.811004669205738 nan -0.9700732269102449 0.1 4.320710559556488 0.013 5.178574256208436 0.1 0.3870543447173883 0.3958642610952027 0.40672773931664624
 star6 nan nan nan 0.42617482408719465 0.9934448479264765 0.1103984304036724 8.57554902594537 nan 0.35190875047528675 0.1 4.488206342999296 0.013 5.981729620206153 0.1 0.38101203317405935 0.39156597635459833 0.4010869097655307
 star7 nan nan nan 0.4204552143750764 1.2109442486626545 0.12970238580556745 8.71622469629411 nan 0.35206823391402264 0.1 4.507588660212529 0.013 5.835891440617003 0.1 0.4439730072790895 0.48781359162614313 0.5105905898745211
