702114229   2.6351 58.8395 58468.8354  66  55 11078 5.0 -0.71  19 O
596906154   2.6356 55.8096 58058.9451  32  21 12370 4.7  0.04  11 O
701414042   2.6657 58.5975 58466.7688  55  44 14763 4.2 -0.46   0 O
702114009   2.7012 59.5119 58468.8194  73  61 11043 4.8 -0.69  36 O
702110089   2.7392 57.6953 58468.8354  74  54 13147 4.4 -0.6    5 O
702610185   2.8333 57.4483 58469.7583  56  41 11777 4.8 -0.68  35 O
683310132   2.8354 58.2998 58416.9694  61  68 11809 4.8 -0.76  75 O
702102160   2.8441 57.3373 58468.8354  95  86 10749 4.9 -0.83 100 O
702110183   2.9185 57.4252 58468.8354  76  55 11854 4.9 -0.66  37 O
702610199   2.9843 57.5449 58469.775  118  87 12751 4.6 -0.67  15 O
702110002   2.9992 58.3486 58468.8194  40  30 11951 4.8 -0.67  44 O
695113054   3.0878 59.3298 58450.7722  51  38 12243 4.7 -0.67  31 O
702114019   3.1768 59.6177 58468.8035 145 106 32627 5.1 -0.75   0 O
702114015   3.199  59.401  58468.8354 125 100 13295 4.4 -0.84   0 O
702602175   3.2175 57.1928 58469.775   72  61 11607 4.7 -0.66  29 O
702110083   3.2328 57.7447 58468.8354 216 172 12954 4.8 -0.67  66 O
702614213   3.2437 59.2401 58469.791  107  91 11777 4.8 -0.75  54 O
702116208   3.2745 60.1847 58468.8035 150 117 11136 4.8 -0.82  84 O
702110035   3.306  57.6991 58468.8354 141 101 12089 4.8 -0.74  65 O
702102156   3.3289 57.2063 58468.8194 145 133 11002 4.8 -0.79  82 O
702110071   3.3477 57.8096 58468.8035  60  44 12977 4.4 -0.6    3 O
701410036   3.3576 57.442  58466.8007  15  14 13268 4.9 -0.16   0 O
701414133   3.3946 59.4299 58466.8007   7   5 15259 4.5 -0.5   31 I
702116221   3.4577 60.1164 58468.8194  73  56 11340 4.8 -0.71  48 O
702616024   3.4754 59.72   58469.791   42  27 24484 5.0 -0.86   0 O
694513129   3.489  10.4176 58449.8125 164 118 10829 5.1 -0.7   28 O
702616207   3.5185 60.2584 58469.775   44  31 19218 4.4 -1.23 104 O
702114128   3.5249 59.6208 58468.8354  78  65 12289 4.7 -0.67  21 O
702102179   3.6193 57.2355 58468.8354  46  42 12703 4.9 -0.66  58 O
702102189   3.676  57.1783 58468.8354 103  92 11259 4.8 -0.75  66 O
702110068   3.679  57.9328 58468.8354 184 139 12364 4.8 -0.71  30 O
702614211   3.6877 59.2226 58469.775   92  75 11841 4.8 -0.69  37 O
702616202   3.701  60.2328 58469.791   49  36 15732 3.8  0.46  56 O
702116088   3.709  59.6706 58468.8354 106  77 12524 4.4 -0.85   0 O
702614062   3.7099 58.5708 58469.775   47  38 12308 4.7 -0.67  24 O
702116042   3.751  60.4373 58468.8194 106  77 11432 4.8 -0.77  67 O
702616223   3.813  60.1044 58469.791   43  29 30109 5.0 -0.52   0 O
702610047   3.8258 57.5235 58469.791   76  62 11832 4.7 -0.67  22 O
702110238   3.9347 58.4173 58468.8354 103  72 12120 4.8 -0.73  46 O
702614161   3.9519 58.9553 58469.791  104  84 12873 4.1 -0.83   1 O
702616044   3.9648 60.4316 58469.775  117  89 15036 3.9 -0.28  10 O
702102033   3.9721 57.0969 58468.8354  88  85 11801 4.8 -0.73  55 O
702102042   3.9902 56.9739 58468.8354 164 149 12138 4.8 -0.66  30 O
702116195   4.053  60.2883 58468.8354  77  57 11647 4.8 -0.72  49 O
702114100   4.0734 59.5461 58468.8354  74  54 31765 4.0 -0.63   3 I
702110157   4.1184 57.7433 58468.8354  40  29 12165 4.7 -0.67  27 O
683303070   4.1187 58.6161 58416.9694 178 173 11704 4.8 -0.84  99 O
702102078   4.1736 56.7897 58468.8354  95  88 10863 5.0 -0.75  77 O
